University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
ESIEE Paris,Paris,France,MSc in Artificial Intelligence and Cybersecurity,Artificial Intelligence,8300.0,EUR,741605.0
Yeshiva University,New York,United States,MS in Artificial Intelligence,Artificial Intelligence,27957.0,USD,2336086.92
University of Bradford,Bradford,United Kingdom,MSc in Artificial Intelligence and Machine Learning,Artificial Intelligence,24180.0,GBP,2556793.2
University of Bradford,Bradford,United Kingdom,LLM in Technology and Artificial Intelligence Law,Artificial Intelligence,20468.0,GBP,2164286.32
Aberystwyth University,Wales,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,19290.0,GBP,2039724.6
Manchester Metropolitan University,Manchester,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,18500.0,GBP,1956190.0
Umea University,V'sterbottens l'n,Sweden,MSc in Artificial Intelligence,Artificial Intelligence,142800.0,SEK,1135260.0
Sheffield Hallam University,Sheffield,United Kingdom,MSc in Healthcare Analytics and Artificial Intelligence,Artificial Intelligence,17205.0,GBP,1819256.7
Sheffield Hallam University,Sheffield,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,17205.0,GBP,1819256.7
"George Brown College, Casa Loma Campus",Toronto,Canada,Graduate certificate in Applied A.I. Solutions Development,Artificial Intelligence,24150.0,CAD,1473150.0
University of Wolverhampton,Wolverhampton,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,15406.0,GBP,1629030.44
University of South Wales,Wales,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,16000.0,GBP,1691840.0
Università della Svizzera italiana,Appenzell Ausserrhoden,Switzerland,Masters in Artificial Intelligence,Artificial Intelligence,8000.0,CHF,748160.0
Technical University of Ingolstadt,Bavaria,Germany,MSc in Artificial Intelligence,Artificial Intelligence,,EUR,
Technical University of Ingolstadt,Bavaria,Germany,MEng in AI Engineering of Autonomous Systems,Artificial Intelligence,,EUR,
"Durham College, Oshawa",Oshawa,Canada,"Graduate certificate in Artificial Intelligence Analysis, Design and Implementation",Artificial Intelligence,14610.0,CAD,891210.0
Bournemouth University,Bournemouth,United Kingdom,MSc in Digital Health and Artificial Intelligence,Artificial Intelligence,16000.0,GBP,1691840.0
Bournemouth University,Bournemouth,United Kingdom,MSc in Artificial Intelligence for Media,Artificial Intelligence,15750.0,GBP,1665405.0
University of Bologna,Bologna,Italy,Masters in Artificial Intelligence,Artificial Intelligence,2295.0,EUR,205058.25
"Algonquin College, Ottawa",Ottawa,Canada,Graduate certificate in Artificial Intelligence Software Development (Co-op and Non Co-op Version),Artificial Intelligence,19154.0,CAD,1168394.0
Deggendorf Institute of Technology,Bavaria,Germany,MEng in Artificial Intelligence for Smart Sensors and Actuators,Artificial Intelligence,,EUR,
Deggendorf Institute of Technology,Bavaria,Germany,MSc in Artificial Intelligence and Data Science,Artificial Intelligence,1000.0,EUR,89350.0
ESMT Berlin,Berlin,Germany,Masters in Analytics and Artificial Intelligence,Artificial Intelligence,17000.0,EUR,1518950.0
Ulster University,Coleraine,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,17090.0,GBP,1807096.6
Edge Hill University,Lancashire,United Kingdom,"LLM in Artificial Intelligence, Digital and Cyber Law",Artificial Intelligence,16500.0,GBP,1744710.0
Liverpool John Moores University,Liverpool,United Kingdom,MSc in Artificial Intelligence (Machine Learning),Artificial Intelligence,18250.0,GBP,1929755.0
Liverpool John Moores University,Liverpool,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,16100.0,GBP,1702414.0
SRH Hochschule Berlin,Berlin,Germany,MSc in Computer science(Big Data and Artificial Intelligence),Artificial Intelligence,13600.0,EUR,1215160.0
University of Plymouth,Plymouth,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,18000.0,GBP,1903320.0
Falmouth University,Cornwall,United Kingdom,MSc in Artificial Intelligence For Games,Artificial Intelligence,17950.0,GBP,1898033.0
University of West London,London,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,17250.0,GBP,1824015.0
Maastricht Universities,Limburg,Netherlands,Masters in Artificial Intelligence,Artificial Intelligence,18400.0,EUR,1644040.0
London Metropolitan University,London,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,16225.0,GBP,1715631.5
London Metropolitan University,London,United Kingdom,MSc in Robotics with Artificial Intelligence,Artificial Intelligence,18150.0,GBP,1919181.0
Hong Kong Baptist University,Kowloon,Hong Kong,MSc in AI and Digital Media,Artificial Intelligence,155000.0,USD,12951800.0
University of the West of England,Bristol,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,16000.0,GBP,1691840.0
Hochschule Neu-Ulm University of Applied Sciences,Bavaria,Germany,MSc in Artificial Intelligence and Data Analytics,Artificial Intelligence,,EUR,
EU Business School,Bavaria,Germany,MA in Artificial Intelligence for Business,Artificial Intelligence,15600.0,EUR,1393860.0
Universite Cote d'Azur,Nice,France,Msc in Data Sciences & Artificial Intelligence,Artificial Intelligence,,EUR,
Hof University of Applied Sciences,Bavaria,Germany,MSc in Artificial Intelligence and Robotics,Artificial Intelligence,,EUR,
Hof University of Applied Sciences,Bavaria,Germany,MSc in Artificial Intelligence and Robotics,Artificial Intelligence,,EUR,
Hof University of Applied Sciences,Bavaria,Germany,MSc in Artificial Intelligence and Robotics,Artificial Intelligence,,EUR,
University of Wales Trinity Saint David,Swansea,United Kingdom,MSc in Data and Artificial Intelligence,Artificial Intelligence,15000.0,GBP,1586100.0
Universitat Politècnica de Catalunya- BarcelonaTech,Barcelona,Spain,Masters in Artificial Intelligence,Artificial Intelligence,6331.0,USD,529018.36
EADA Business School,Barcelona,Spain,Masters in Artificial Intelligence for Business,Artificial Intelligence,27000.0,USD,2256120.0
University of Trento,Trento,Italy,Masters in Artificial Intelligence Systems,Artificial Intelligence,,EUR,
University of Barcelona,Barcelona,Spain,Masters in Artificial Intelligence,Artificial Intelligence,6533.0,USD,545897.48
Johannes Kepler University Linz,Upper Austria,Austria,MSc in Artificial Intelligence,Artificial Intelligence,1454.0,USD,121496.24
Institut Polytechnique de Paris,Palaiseau,France,Masters in Data and Artificial Intelligence,Artificial Intelligence,6839.0,EUR,611064.65
"Long Island University, Post",New York,United States,MS in Artificial Intelligence,Artificial Intelligence,27580.0,USD,2304584.8
"Northeastern University, Portland",Maine,United States,MS in Artificial Intelligence,Artificial Intelligence,28560.0,USD,2386473.6
University of Applied Sciences Würzburg - Schweinfurt,Bavaria,Germany,MSc in Artificial Intelligence,Artificial Intelligence,,EUR,
University of Applied Sciences Würzburg - Schweinfurt,Bavaria,Germany,MSc in Artificial Intelligence,Artificial Intelligence,,EUR,
University of Applied Sciences Würzburg - Schweinfurt,Bavaria,Germany,MSc in Artificial Intelligence,Artificial Intelligence,,EUR,
Technical University of Nuremberg,Bavaria,Germany,MSc in Artificial Intelligence & Robotics,Artificial Intelligence,,EUR,
University of Houston - Downtown,Texas,United States,MS in Artificial Intelligence,Artificial Intelligence,14160.0,USD,1183209.6
University of Applied Sciences Würzburg - Schweinfurt,Bavaria,Germany,MSc in Artificial Intelligence,Artificial Intelligence,,EUR,
University of Applied Sciences Würzburg - Schweinfurt,Bavaria,Germany,MSc in Artificial Intelligence,Artificial Intelligence,,EUR,
"Fleming College, Sutherland",Peterborough,Canada,Graduate certificate in Artificial Intelligence,Artificial Intelligence,19446.0,CAD,1186206.0
IU International University of Applied Sciences,Berlin,Germany,MBA in Artificial Intelligence,Artificial Intelligence,8028.0,EUR,717301.8
IU International University of Applied Sciences,Berlin,Germany,MSc in Artificial intelligence,Artificial Intelligence,5988.0,EUR,535027.8
Technical University of Applied Sciences Würzburg-Schweinfurt,Bavaria,Germany,MSc in Artificial Intelligence,Artificial Intelligence,,EUR,
"Ecole Polytechnique, Montreal",Quebec,Canada,MS in Artificial Intelligence,Artificial Intelligence,22932.0,CAD,1398852.0
