University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
University of Plymouth,Plymouth,United Kingdom,MEng (Hons) in Civil Engineering,Civil,14600.0,GBP,1543804.0
University of Plymouth,Plymouth,United Kingdom,MSc in Civil Engineering,Civil,18000.0,GBP,1903320.0
University of Plymouth,Plymouth,United Kingdom,MEng (Hons) in Civil and Coastal Engineering,Civil,14600.0,GBP,1543804.0
University of West London,London,United Kingdom,MSc in Civil Engineering,Civil,17250.0,GBP,1824015.0
Idaho State University,Idaho,United States,MS in Civil Engineering,Civil,24354.0,USD,2035020.24
University of the West of England,Bristol,United Kingdom,MSc in Civil Engineering,Civil,17250.0,GBP,1824015.0
"Technical University of Applied Sciences, Lübeck",Lübeck,Germany,MEng in Civil Engineering,Civil,,EUR,
"University of South Australia, Mawson Lakes",South Australia,Australia,MEng in Civil and Infrastructure Engineering,Civil,41200.0,AUD,2296076.0
Canterbury Christ Church University,Kent,United Kingdom,MCivilEng in Civil Engineering,Civil,44000.0,GBP,4652560.0
CentraleSupelec,Chatenay-Malabry,France,MS in Civil Engineering,Civil,6.0,EUR,536.1
Polytechnic University of Turin,Turin,Italy,MS in Civil Engineering,Civil,1301.0,EUR,116244.35
Northeastern University,Massachusetts,United States,MS in Civil Engineering,Civil,27840.0,USD,2326310.4
Politecnico di Torino,Turin,Italy,Masters in Civil Engineering,Civil,2601.0,EUR,232399.35
"University of Illinois Chicago, Global",Illinois,United States,MS in Civil Engineering,Civil,22860.0,USD,1910181.6
University of Bolton,Bolton,United Kingdom,MSc in Civil Engineering,Civil,13550.0,GBP,1432777.0
Lawrence Technological University,Michigan,United States,MS in Civil Engineering,Civil,23265.0,USD,1944023.4
"Ecole Polytechnique, Montreal",Quebec,Canada,MENg in Civil Engineering,Civil,17415.0,CAD,1062315.0
"Ecole Polytechnique, Montreal",Quebec,Canada,MASc in Civil Engineering,Civil,15100.0,CAD,921100.0
