University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
Flinders University,South Australia,Australia,Masters in Cognitive Psychology and Educational Practice,Psychology,34000.0,AUD,1894820.0
Flinders University,South Australia,Australia,Masters in Psychology(Clinical),Psychology,39000.0,AUD,2173470.0
Flinders University,South Australia,Australia,Masters in Professional Psychology,Psychology,39300.0,AUD,2190189.0
Edith Cowan University,Western Australia,Australia,Masters in Professional Psychology,Psychology,,AUD,
Edith Cowan University,Western Australia,Australia,Masters in Clinical Psychology,Psychology,37700.0,AUD,2101021.0
Montclair State University,New Jersey,United States,MA in Psychological Sciences,Psychology,15838.0,USD,1323423.28
Claremont Graduate University,California,United States,MA in Positive Health Psychology,Psychology,48480.0,USD,4050988.8
University of Texas - Pan American,Texas,United States,Masters in Psychology,Psychology,,USD,
University of Newcastle,New South Wales,Australia,Masters in Professional Psychology,Psychology,45625.0,AUD,2542681.25
The University of Maine,Maine,United States,MA in Psychological Science,Psychology,25440.0,USD,2125766.4
Midwestern State University,Texas,United States,Masters in Psychology,Psychology,35163.0,USD,2938220.28
University of South Dakota,South Dakota,United States,MA in Psychology: Clinical Psychology,Psychology,12099.0,USD,1010992.44
University of Leicester,Leicester,United Kingdom,MSc in Psychology,Psychology,21500.0,GBP,2273410.0
University of Leicester,Leicester,United Kingdom,MRes in Research Methods in Psychology,Psychology,21000.0,GBP,2220540.0
University of North Florida,Florida,United States,Masters in Psychology,Psychology,,USD,
"City, University of London",London,United Kingdom,MPhil in Psychology,Psychology,12730.0,GBP,1346070.2
Saint Joseph's University,Pennsylvania,United States,Masters in Psychology,Psychology,24264.0,USD,2027499.84
Indiana Institute of Technology,Indiana,United States,Masters in Psychology,Psychology,16995.0,USD,1420102.2
American University,Washington,United States,MA in Psychology,Psychology,31713.0,USD,2649938.28
University of Nottingham,Nottingham,United Kingdom,MSc in Management Psychology,Psychology,26250.0,GBP,2775675.0
University of Nottingham,Nottingham,United Kingdom,MA in Person-Centred Experiential Counselling and Psychotherapy Practice,Psychology,24000.0,GBP,2537760.0
University of Nottingham,Nottingham,United Kingdom,MSc in Occupational Psychology,Psychology,25000.0,GBP,2643500.0
University of Nottingham,Nottingham,United Kingdom,MSc in Health Psychology,Psychology,25250.0,GBP,2669935.0
University of Nottingham,Nottingham,United Kingdom,MSc in Psychology (Conversion),Psychology,28600.0,GBP,3024164.0
University of Nottingham,Nottingham,United Kingdom,MSc in Psychology in Clinical Practice,Psychology,15850.0,GBP,1675979.0
Western Kentucky University,Kentucky,United States,MS in Psychology,Psychology,17631.0,USD,1473246.36
East Tennessee State University,Tennessee,United States,Masters in Psychology,Psychology,,USD,
Charles Sturt University,New South Wales,Australia,Postgraduate Diploma in Psychology,Psychology,,AUD,
Heriot-Watt University,Edinburgh,United Kingdom,MSc in Business Psychology with Human Resource Management,Psychology,20376.0,GBP,2154558.24
Brunel University,London,United Kingdom,"MSc in Psychology, Culture and Evolution",Psychology,23615.0,GBP,2497050.1
Dallas Baptist University,Texas,United States,MA in Psychology,Psychology,38130.0,USD,3186142.8
University of Waikato,Waikato,New Zealand,MSc(Research) in Psychology,Psychology,37145.0,NZ,1899223.85
University of Waikato,Waikato,New Zealand,MSc in Psychology,Psychology,37145.0,NZ,1899223.85
University of Waikato,Waikato,New Zealand,MAppPsy in Applied Psychology,Psychology,37780.0,NZ,1931691.4
University of Waikato,Waikato,New Zealand,MA in Psychology,Psychology,49795.0,NZ,2546018.35
University of Waikato,Waikato,New Zealand,MPhil  in Psychology,Psychology,28675.0,NZ,1466152.75
University of Waikato,Waikato,New Zealand,MSocSc in Psychology,Psychology,49795.0,NZ,2546018.35
Murray State University,Kentucky,United States,MS in General Experimental Psychology,Psychology,10062.0,USD,840780.72
Murray State University,Kentucky,United States,Masters in General Experimental Psychology,Psychology,10368.0,USD,866350.08
Tulane University,New York,United States,Masters in Psychology,Psychology,,USD,
Laurentian University,Sudbury,Canada,MA in Psychology,Psychology,7180.0,CAD,437980.0
Leipzig University,Sohag,Germany,Masters in Psychology,Psychology,,EUR,
Victoria University of Wellington,Wellington,New Zealand,MHlthPsyc in Health Psychology,Psychology,38900.0,NZ,1988957.0
University of Bristol,Bristol,United Kingdom,MSc in Psychology (Conversion),Psychology,27900.0,GBP,2950146.0
University of Bristol,Bristol,United Kingdom,MSc in Psychology of Education,Psychology,25200.0,GBP,2664648.0
Sam Houston State University,Texas,United States,Masters in Psychology,Psychology,13109.0,USD,1095388.04
Keio University,Tokyo,Japan,Masters in Psychology,Psychology,,JP,
Queen's University Belfast,Belfast,United Kingdom,MPHIL in Psychology,Psychology,22700.0,GBP,2400298.0
Queen's University Belfast,Belfast,United Kingdom,MSc in Psychological Science,Psychology,22700.0,GBP,2400298.0
Erasmus University Rotterdam,South Holland,Netherlands,MSc in Forensic and Legal Psychology,Psychology,15700.0,EUR,1402795.0
University of Otago,Otago,New Zealand,MSc in Psychology,Psychology,42957.0,NZ,2196391.41
Friedrich Schiller University Jena,Thuringia,Germany,Masters in Psychology,Psychology,,EUR,
Middle Tennessee State University,Tennessee,United States,MA in Psychology - Clinical,Psychology,31885.0,USD,2664310.6
Leiden University,South Holland,Netherlands,MSc in Psychology,Psychology,19300.0,EUR,1724455.0
University of York,York,United Kingdom,MSc in Psychology in Education,Psychology,19950.0,GBP,2109513.0
University of Cologne,North Rhine-Westphilia,Germany,MSc in Psychological Research oriented,Psychology,57590.0,EUR,5145666.5
University of Cologne,North Rhine-Westphilia,Germany,Masters in Psychology Application,Psychology,57590.0,EUR,5145666.5
University of Exeter,Devon,United Kingdom,MSc in Social and Organisational Psychology,Psychology,26500.0,GBP,2802110.0
University of Exeter,Devon,United Kingdom,MSc in Psychology (Conversion),Psychology,26500.0,GBP,2802110.0
Webster University,Missouri,United States,Masters in Psychology,Psychology,18000.0,USD,1504080.0
Webster University,Missouri,United States,MA in Applied Educational Psychology,Psychology,12600.0,USD,1052856.0
Shippensburg University of Pennsylvania,Pennsylvania,United States,Masters in Psychological Science,Psychology,,USD,
Royal Holloway University of London,Surrey,United Kingdom,MSc in Applied Social Psychology,Psychology,19500.0,GBP,2061930.0
Oxford Brookes University,Oxfordshire,United Kingdom,MSc in Psychology,Psychology,15800.0,GBP,1670692.0
James Madison University,Virginia,United States,Masters in Psychological Science,Psychology,,USD,
Aston University,Birmingham,United Kingdom,MSc in Work Psychology and Business,Psychology,23500.0,GBP,2484890.0
Aston University,Birmingham,United Kingdom,MSc in Psychology (Conversion),Psychology,20700.0,GBP,2188818.0
Aston University,Birmingham,United Kingdom,MSc in Health Psychology,Psychology,20700.0,GBP,2188818.0
Stockholm University,Stockholms l'n,Sweden,MS in Psychology,Psychology,144000.0,SEK,1144800.0
Durham University,Durham,United Kingdom,MS in Behavioural Science,Psychology,28750.0,GBP,3040025.0
Durham University,Durham,United Kingdom,MS in Research Methods (Developmental Psychology),Psychology,23800.0,GBP,2516612.0
Durham University,Durham,United Kingdom,MS in Developmental Psychopathology,Psychology,28750.0,GBP,3040025.0
University of the Bundeswehr Munich,Bavaria,Germany,Masters in Psychology,Psychology,,EUR,
University of Wuppertal,North Rhine-Westphilia,Germany,Masters in Psychology,Psychology,,EUR,
University of Konstanz,Baden-Warttemberg,Germany,Masters in Psychology,Psychology,,EUR,
University of West Georgia,Georgia,United States,MA in Psychology,Psychology,16830.0,USD,1406314.8
Eastern Washington University,Washington,United States,Masters in Psychometry,Psychology,,USD,
University of Essex,Essex,United Kingdom,MSc in Research Methods in Psychology,Psychology,20700.0,GBP,2188818.0
University of Essex,Essex,United Kingdom,MSc in Psychology,Psychology,21700.0,GBP,2294558.0
University of Essex,Essex,United Kingdom,Masters in Psychoanalytic Studies,Psychology,20700.0,GBP,2188818.0
Federation University Australia,Victoria,Australia,Graduate Diploma in Psychology,Psychology,35100.0,AUD,1956123.0
Helmut Schmidt University (Bundeswehr),Hamburg,Germany,Masters in Psychology,Psychology,,EUR,
Northern Kentucky University,Kentucky,United States,MS in Industrial-Organizational Psychology,Psychology,19013.0,USD,1588726.28
University of Reading,Reading,United Kingdom,MSc in  Research Methods in Psychology,Psychology,22850.0,GBP,2416159.0
University of Reading,Reading,United Kingdom,MSc in Psychology Conversion,Psychology,26950.0,GBP,2849693.0
University of Göttingen,Lower Saxony,Germany,Masters in Psychology,Psychology,,EUR,
University of West Florida,Florida,United States,MA in Psychology,Psychology,21777.0,USD,1819686.12
University of Montana,Montana,United States,Masters in Psychology,Psychology,,USD,
"Bond University, Gold Coast",Queensland,Australia,Masters in Psychology (Clinical),Psychology,46910.0,AUD,2614294.3
University of Hartford,Connecticut,United States,MS in Organizational Psychology,Psychology,16920.0,USD,1413835.2
Teesside University,Darlington,United Kingdom,MSc in Applied Psychology,Psychology,9000.0,GBP,951660.0
Teesside University,Darlington,United Kingdom,MSc in Psychology,Psychology,15000.0,GBP,1586100.0
Coventry University,Coventry,United Kingdom,MSc in Applied Psychology,Psychology,18600.0,GBP,1966764.0
Coventry University,Coventry,United Kingdom,MSc in Sport Psychology,Psychology,18600.0,GBP,1966764.0
Coventry University,Coventry,United Kingdom,MSc in Psychology,Psychology,18600.0,GBP,1966764.0
Coventry University,Coventry,United Kingdom,MSc in Business and Organisational Psychology,Psychology,16950.0,GBP,1792293.0
Metropolitan State University,Minnesota,United States,Masters in Psychology,Psychology,8532.0,USD,712933.92
University of Sussex,East Sussex,United Kingdom,MSc in Occupational and Organizational Psychology,Psychology,22500.0,GBP,2379150.0
University of Sussex,East Sussex,United Kingdom,MSc in Psychology (Conversion),Psychology,22975.0,GBP,2429376.5
Catholic University Of America,District of Columbia,United States,MA in Psychological Science,Psychology,52190.0,USD,4360996.4
Julius Maximilians University of Würzburg,Bavaria,Germany,Masters in Psychology,Psychology,,EUR,
University of Aberdeen,Aberdeen City,United Kingdom,MSc in Psychological Studies,Psychology,25100.0,GBP,2654074.0
University of Aberdeen,Aberdeen City,United Kingdom,MRes in Psychology,Psychology,27000.0,GBP,2854980.0
Southern Connecticut State University,Connecticut,United States,MA in Psychology,Psychology,9882.0,USD,825739.92
University of St Andrews,Fife,United Kingdom,MSc in Psychology Conversion,Psychology,25450.0,GBP,2691083.0
Tokyo Metropolitan University,Tokyo,Japan,Masters in Psychology,Psychology,260400.0,JP,135408.0
Birmingham City University,Birmingham,United Kingdom,MSc in Health Psychology,Psychology,17710.0,GBP,1872655.4
Bielefeld University,North Rhine-Westphilia,Germany,MSc in Psychology,Psychology,,EUR,
University of Indianapolis,Indiana,United States,MS in Psychology,Psychology,13065.0,USD,1091711.4
University of Indianapolis,Indiana,United States,Masters in Psychology,Psychology,8340.0,USD,696890.4
West Chester University of Pennsylvania,Pennsylvania,United States,Masters in Psychology,Psychology,,USD,
West Chester University of Pennsylvania,Pennsylvania,United States,Masters in Sport and Exercise Psychology,Psychology,,USD,
Bucknell University,Pennsylvania,United States,MS in Psychology,Psychology,61408.0,USD,5131252.48
Swansea University,Wales,United Kingdom,MSc in Psychology,Psychology,20950.0,GBP,2215253.0
"Nottingham Trent University, City Campus",Nottingham,United Kingdom,MSc in Psychology,Psychology,16800.0,GBP,1776432.0
"Nottingham Trent University, City Campus",Nottingham,United Kingdom,MSc in Cyberpsychology,Psychology,17500.0,GBP,1850450.0
"Nottingham Trent University, City Campus",Nottingham,United Kingdom,MSc in Occupational Psychology,Psychology,19100.0,GBP,2019634.0
University of East London,London,United Kingdom,MSc in Psychology,Psychology,15240.0,GBP,1611477.6
University of East London,London,United Kingdom,MSc in Applied Positive Psychology (MAPP),Psychology,16200.0,GBP,1712988.0
University of Bern,Bern,Switzerland,MSc in Psychology,Psychology,1710.0,CHF,159919.2
University of Hertfordshire,Hertfordshire,United Kingdom,MSc in Occupational Psychology,Psychology,15295.0,GBP,1617293.3
University of Hertfordshire,Hertfordshire,United Kingdom,MSc in Business Psychology,Psychology,16450.0,GBP,1739423.0
University of Hertfordshire,Hertfordshire,United Kingdom,MSc in Psychology,Psychology,16450.0,GBP,1739423.0
Sonoma State University,California,United States,Masters in Psychology,Psychology,,USD,
Hampton University,Virginia,United States,Masters in Psychology,Psychology,,USD,
University of Trier,Rhineland-Palatinate,Germany,Masters in Psychology,Psychology,,EUR,
University of Moncton,New Brunswick,Canada,MA in Psychology,Psychology,11232.0,CAD,685152.0
Radboud University,Gelderland,Netherlands,MS in Behaviour Change,Psychology,11471.0,EUR,1024933.85
University of Kent,Kent,United Kingdom,MSc in Political Psychology,Psychology,18600.0,GBP,1966764.0
University of Kent,Kent,United Kingdom,MSc in Psychology,Psychology,18000.0,GBP,1903320.0
University of Kent,Kent,United Kingdom,MSc in Organisational and Business Psychology,Psychology,20400.0,GBP,2157096.0
University Of Phoenix,Arizona,United States,Masters in Psychology,Psychology,,USD,
University of Portsmouth,Portsmouth,United Kingdom,MSc in Sports and Exercise Psychology,Psychology,16200.0,GBP,1712988.0
University of Portsmouth,Portsmouth,United Kingdom,MSc in Health Psychology,Psychology,19200.0,GBP,2030208.0
University of Portsmouth,Portsmouth,United Kingdom,MSc in Criminal Psychology,Psychology,17200.0,GBP,1818728.0
University of Portsmouth,Portsmouth,United Kingdom,MPhils in Psychology,Psychology,17600.0,GBP,1861024.0
University of Regensburg,Bavaria,Germany,Masters in Psychology,Psychology,,EUR,
The University of Texas Permian Basin,Texas,United States,Masters in Psychology,Psychology,14088.0,USD,1177193.28
University of Westminster,London,United Kingdom,MSc in Psychology,Psychology,17000.0,GBP,1797580.0
University of Dundee,Dundee City,United Kingdom,MSc in Psychology of Language,Psychology,20900.0,GBP,2209966.0
University of Dundee,Dundee City,United Kingdom,MSc in Psychology (Conversion),Psychology,21900.0,GBP,2315706.0
Lipscomb University,Tennessee,United States,MS in Psychology,Psychology,18759.0,USD,1567502.04
University of Southern Queensland,Queensland,Australia,Masters in Professional Psychology,Psychology,30320.0,AUD,1689733.6
University of Surrey,Surrey,United Kingdom,MSc in Psychology (Conversion),Psychology,25000.0,GBP,2643500.0
University of Surrey,Surrey,United Kingdom,MSc in Occupational and Organizational Psychology,Psychology,22000.0,GBP,2326280.0
University of Surrey,Surrey,United Kingdom,MSc in Social Psychology,Psychology,23100.0,GBP,2442594.0
University of Osnabrück,Lower Saxony,Germany,Masters in Psychology,Psychology,,EUR,
University of Greenwich,London,United Kingdom,MSc in Psychology,Psychology,15100.0,GBP,1596674.0
University of Greenwich,London,United Kingdom,MSc in Occupational Psychology,Psychology,15100.0,GBP,1596674.0
Tulane University of Louisiana,Louisiana,United States,Masters in Psychology,Psychology,,USD,
Australian Catholic University,New South Wales,Australia,Masters in  Professional Psychology,Psychology,29328.0,AUD,1634449.44
Australian Catholic University,New South Wales,Australia,Masters in Psychology (Educational and Developmental),Psychology,29328.0,AUD,1634449.44
University of Lübeck,Schleswig-Holstein,Germany,Masters in Psychology,Psychology,,EUR,
University of Huddersfield,York,United Kingdom,MSc in Psychology,Psychology,17600.0,GBP,1861024.0
University of Huddersfield,York,United Kingdom,MSc in Psychology (Research),Psychology,16000.0,GBP,1691840.0
University of Huddersfield,York,United Kingdom,MSc in Investigative Psychology,Psychology,17600.0,GBP,1861024.0
University of the Sunshine Coast,Queensland,Australia,Masters in Professional Psychology,Psychology,52800.0,AUD,2942544.0
Wesleyan University,Connecticut,United States,Masters in Psychology,Psychology,,USD,
Birkbeck College,London,United Kingdom,Masters in Psychology,Psychology,17490.0,GBP,1849392.6
Middlesex University,London,United Kingdom,MSc in Applied Psychology,Psychology,15100.0,GBP,1596674.0
Abilene Christian University,Texas,United States,MS in Psychology,Psychology,25146.0,USD,2101199.76
Pepperdine University,California,United States,MA in Psychology,Psychology,32760.0,USD,2737425.6
Anglia Ruskin University,London,United Kingdom,MSc in Consumer Psychology,Psychology,15800.0,GBP,1670692.0
Anglia Ruskin University,London,United Kingdom,MSc in Psychology (Conversion),Psychology,15840.0,GBP,1674921.6
Auburn University at Montgomery,Alabama,United States,MS in Psychology – Clinical Track,Psychology,22815.0,USD,1906421.4
University of Stirling,Stirling,United Kingdom,MSc in Psychology of Sport,Psychology,21845.0,GBP,2309890.3
University of Stirling,Stirling,United Kingdom,MSc in Psychology (Accredited Conversion Course),Psychology,20600.0,GBP,2178244.0
University of Northern Iowa,Iowa,United States,Masters in Psychology,Psychology,17180.0,USD,1435560.8
Bangor University,Gwynedd,United Kingdom,MSc in Psychology,Psychology,21000.0,GBP,2220540.0
Bangor University,Gwynedd,United Kingdom,MSc in Principles of Clinical Neuropsychology,Psychology,18300.0,GBP,1935042.0
Bangor University,Gwynedd,United Kingdom,MRes in Psychology,Psychology,18750.0,GBP,1982625.0
Bangor University,Gwynedd,United Kingdom,MA in Psychology,Psychology,18300.0,GBP,1935042.0
Cardiff Metropolitan University,Wales,United Kingdom,MRes in Psychology,Psychology,16000.0,GBP,1691840.0
Cardiff Metropolitan University,Wales,United Kingdom,MRes in Psychology,Psychology,16000.0,GBP,1691840.0
Southeastern Louisiana University,Louisiana,United States,MA in Psychology,Psychology,20216.0,USD,1689248.96
"Northumbria University, Newcastle",Newcastle upon Tyne,United Kingdom,MSc in Sport and Exercise Psychology,Psychology,19000.0,GBP,2009060.0
"Northumbria University, Newcastle",Newcastle upon Tyne,United Kingdom,MSc in Occupational and Organisational Psychology,Psychology,19800.0,GBP,2093652.0
"Northumbria University, Newcastle",Newcastle upon Tyne,United Kingdom,MSc in Psychology,Psychology,19000.0,GBP,2009060.0
London South Bank University,London,United Kingdom,MSc in Psychology,Psychology,15400.0,GBP,1628396.0
London South Bank University,London,United Kingdom,Masters in Psychology,Psychology,15400.0,GBP,1628396.0
Catholic University of Eichstätt-Ingolstadt,Bavaria,Germany,Masters in Psychology,Psychology,,EUR,
University of Lausanne,Lausanne,Switzerland,MSC in Psychology,Psychology,1160.0,CHF,108483.2
"California State University, Stanislaus",California,United States,MS in Psychology - Marriage and Family Therapy : Behavior Analysis,Psychology,26070.0,USD,2178409.2
"California State University, Stanislaus",California,United States,MA in Psychology,Psychology,26070.0,USD,2178409.2
University of Bradford,Bradford,United Kingdom,MSc in Psychology,Psychology,18566.0,GBP,1963168.84
University of Bradford,Bradford,United Kingdom,MSc in Psychology of Health and Wellbeing,Psychology,18566.0,GBP,1963168.84
Aberystwyth University,Wales,United Kingdom,MPhil in Psychology,Psychology,17430.0,GBP,1843048.2
Virginia State University,Virginia,United States,MS in  General Psychology,Psychology,18627.0,USD,1556472.12
Manchester Metropolitan University.,Manchester,United Kingdom,MSc in Psychology (Conversion),Psychology,18504.0,GBP,1956612.96
Manchester Metropolitan University,Manchester,United Kingdom,MSc in Health Psychology,Psychology,17000.0,GBP,1797580.0
Abertay University,Dundee City,United Kingdom,MPhil in Evolutionary Psychology and Relationship Science,Psychology,13750.0,GBP,1453925.0
Abertay University,Dundee City,United Kingdom,MSc in Evolutionary Psychology and Relationship Science,Psychology,13750.0,GBP,1453925.0
Abertay University,Dundee City,United Kingdom,Masters in Criminology,Psychology,13750.0,GBP,1453925.0
Abertay University,Dundee City,United Kingdom,"MSc in Forensic Psychology, Crime Scene Evidence and Policing",Psychology,13750.0,GBP,1453925.0
Abertay University,Dundee City,United Kingdom,"MPhil in Forensic Psychology, Crime Scene Evidence and Policing",Psychology,13750.0,GBP,1453925.0
Keele University,Staffordshire,United Kingdom,MSc in Counselling and Psychotherapy,Psychology,21900.0,GBP,2315706.0
Keele University,Staffordshire,United Kingdom,MSc in Psychology and Health Inequalities,Psychology,18800.0,GBP,1987912.0
Leeds Beckett University,Leeds,United Kingdom,MA in Interdisciplinary Psychology,Psychology,15000.0,GBP,1586100.0
Leeds Beckett University,Leeds,United Kingdom,MSc in Psychology of Sport and Exercise,Psychology,16000.0,GBP,1691840.0
Leeds Beckett University,Leeds,United Kingdom,MSc in Psychology (Conversion Award),Psychology,16000.0,GBP,1691840.0
Leeds Beckett University,Leeds,United Kingdom,MSc in Health Psychology,Psychology,,GBP,
University of Central Lancashire,Lancashire,United Kingdom,MS in Psychology Conversion,Psychology,15500.0,GBP,1638970.0
Sheffield Hallam University,Sheffield,United Kingdom,MSc in Health Psychology,Psychology,14895.0,GBP,1574997.3
Sheffield Hallam University,Sheffield,United Kingdom,MSc in Sport and Exercise Psychology,Psychology,14895.0,GBP,1574997.3
Sheffield Hallam University,Sheffield,United Kingdom,MSc in Psychology,Psychology,17205.0,GBP,1819256.7
University of Salford,Salford,United Kingdom,MSc in Psychology of Coercive Control,Psychology,15300.0,GBP,1617822.0
University of Bedfordshire,Buckinghamshire,United Kingdom,MSc in Applied Psychology (Conversion),Psychology,13750.0,GBP,1453925.0
University of Bedfordshire,Buckinghamshire,United Kingdom,MSc in Health Psychology,Psychology,13750.0,GBP,1453925.0
De Montfort University,Leicester,United Kingdom,MSc in Psychological Well-being,Psychology,15800.0,GBP,1670692.0
De Montfort University,Leicester,United Kingdom,MSc in Health Psychology,Psychology,15800.0,GBP,1670692.0
University of Wolverhampton,Wolverhampton,United Kingdom,MSc in Cyberpsychology,Psychology,14450.0,GBP,1527943.0
Staffordshire University,Stoke-on-Trent,United Kingdom,MSc in Psychology,Psychology,16750.0,GBP,1771145.0
Western Carolina University,North Carolina,United States,MA in Clinical Psychology,Psychology,24825.0,USD,2074377.0
The University of Buckingham,Buckinghamshire,United Kingdom,MSc in Health Psychology,Psychology,15180.0,GBP,1605133.2
Emporia State University,Kansas,United States,MS in Psychology,Psychology,,USD,
University of Chester,Warrington,United Kingdom,MSc in Psychology in Society,Psychology,13450.0,GBP,1422203.0
University of Chester,Warrington,United Kingdom,MRes in Psychology,Psychology,14643.0,GBP,1548350.82
University of Chester,Warrington,United Kingdom,MSc in Psychology (Conversion),Psychology,14250.0,GBP,1506795.0
Paul Valéry University Montpellier 3,Occitanie,France,Masters in Psychology,Psychology,,EUR,
Iona College,New York,United States,Masters in Psychology,Psychology,22374.0,USD,1869571.44
Solent University,Hampshire,United Kingdom,Masters in Psychology,Psychology,13520.0,GBP,1429604.8
Bournemouth University,Bournemouth,United Kingdom,MSc in Health Psychology,Psychology,16000.0,GBP,1691840.0
Bournemouth University,Bournemouth,United Kingdom,MSc in Psychology (conversion course),Psychology,16000.0,GBP,1691840.0
Bournemouth University,Bournemouth,United Kingdom,MA in Political Psychology,Psychology,16000.0,GBP,1691840.0
University of Derby,Derby,United Kingdom,MRes in Psychology,Psychology,14700.0,GBP,1554378.0
University of Brighton,Brighton and Hove,United Kingdom,MA in Community Psychology,Psychology,13842.0,GBP,1463653.08
Kristianstad University,Sk'ne l'n,Sweden,Masters in Psychology,Psychology,,SEK,
Liverpool John Moores University,Liverpool,United Kingdom,MSc in Sport Psychology,Psychology,16600.0,GBP,1755284.0
Liverpool John Moores University,Liverpool,United Kingdom,MSc in Positive Psychology and Wellbeing,Psychology,16600.0,GBP,1755284.0
Liverpool John Moores University,Liverpool,United Kingdom,MSc in Health Psychology,Psychology,16600.0,GBP,1755284.0
City University of Hong Kong,Kowloon,Hong Kong,MSocSc in Psychology,Psychology,162000.0,USD,13536720.0
University of the West of Scotland,London,United Kingdom,MSc in  Psychology,Psychology,14500.0,GBP,1533230.0
University of Plymouth,Plymouth,United Kingdom,M.Sc in Psychology,Psychology,15700.0,GBP,1660118.0
University of West London,London,United Kingdom,MSc in Health Psychology,Psychology,14750.0,GBP,1559665.0
University of West London,London,United Kingdom,MSc in Psychology Conversion,Psychology,14750.0,GBP,1559665.0
"Goldsmiths, University of London",London,United Kingdom,MSc in  Psychology (Conversion),Psychology,16770.0,GBP,1773259.8
"Goldsmiths, University of London",London,United Kingdom,MA in Dance Movement Psychotherapy,Psychology,20250.0,GBP,2141235.0
"Goldsmiths, University of London",London,United Kingdom,"MSc in Psychology of the Arts, Neuroaesthetics & Creativity",Psychology,16600.0,GBP,1755284.0
"Goldsmiths, University of London",London,United Kingdom,MRes in Research Methods in Psychology,Psychology,20250.0,GBP,2141235.0
The Chinese University of Hong Kong,New Territories,Hong Kong,MA in Psychology,Psychology,125000.0,USD,10445000.0
University of Roehampton,London,United Kingdom,MSc in Sport and Exercise Psychology (non-accredited),Psychology,15750.0,GBP,1665405.0
University of Roehampton,London,United Kingdom,MSc in Psychology of Sport and Exercise (BPS Accredited),Psychology,15750.0,GBP,1665405.0
University of Roehampton,London,United Kingdom,MSc in Occupational and Business Psychology,Psychology,16500.0,GBP,1744710.0
University of Roehampton,London,United Kingdom,MSc in Psychology,Psychology,14758.0,GBP,1560510.92
University of Lincoln,Lincolnshire,United Kingdom,MSc in Developmental Psychology,Psychology,16000.0,GBP,1691840.0
London Metropolitan University,London,United Kingdom,MSc in Psychology,Psychology,16225.0,GBP,1715631.5
University of Cumbria,London,United Kingdom,MSc in Psychology: Organisational,Psychology,12800.0,GBP,1353472.0
University of the West of England,Bristol,United Kingdom,MSc in Business Psychology,Psychology,15500.0,GBP,1638970.0
University of the West of England,Bristol,United Kingdom,MSc in Occupational Psychology,Psychology,14500.0,GBP,1533230.0
Plymouth Marjon University,Plymouth,United Kingdom,MSc in Psychology,Psychology,12500.0,GBP,1321750.0
"Birkbeck, University of London",London,United Kingdom,Masters in Psychology,Psychology,,GBP,
"Birkbeck, University of London",London,United Kingdom,MSc in Psychology,Psychology,19230.0,GBP,2033380.2
"Birkbeck, University of London",London,United Kingdom,MA in Psychosocial Studies,Psychology,18030.0,GBP,1906492.2
"Birkbeck, University of London",London,United Kingdom,MA in Psychoanalytic Studies,Psychology,18030.0,GBP,1906492.2
Humboldt State University,California,United States,MA in School Psychology,Psychology,25840.0,USD,2159190.4
University of Suffolk,Suffolk,United Kingdom,MSc in Applications of Psychology,Psychology,12996.0,GBP,1374197.04
Canterbury Christ Church University,Kent,United Kingdom,MSc in Psychology (Conversion Course),Psychology,14500.0,GBP,1533230.0
University of Sunderland,Sunderland,United Kingdom,MSc in Psychology (Conversion),Psychology,16500.0,GBP,1744710.0
Liberty University,Virginia,United States,MS in Psychology,Psychology,9810.0,USD,819723.6
University of Northampton,Northamptonshire,United Kingdom,MSc in Psychology,Psychology,15000.0,GBP,1586100.0
Mercy College,New York,United States,MS in Psychology,Psychology,17478.0,USD,1460461.68
Université de Rouen,Rouen,France,MS in Psychology,Psychology,1000.0,EUR,89350.0
University of Gloucestershire,Gloucestershire,United Kingdom,MSc in Psychology,Psychology,,GBP,
University of Gloucestershire,Gloucestershire,United Kingdom,MSc in Health Psychology,Psychology,,GBP,
Augusta University,Georgia,United States,MS in Psychology,Psychology,18772.0,USD,1568588.32
University of Worcester,Worcester,United States,MSC in OCCUPATIONAL / BUSINESS PSYCHOLOGY,Psychology,14100.0,USD,1178196.0
University of Oslo,Oslo,Norway,MS in Psychology,Psychology,,USD,
Liverpool Hope University,Liverpool,United Kingdom,MSc in Psychology,Psychology,13000.0,GBP,1374620.0
Grand Canyon University,Arizona,United States,MS in General Psychology (Evening),Psychology,16500.0,USD,1378740.0
BPP University,London,United Kingdom,MSc in Psychology (Conversion),Psychology,11000.0,GBP,1163140.0
"Alliant International University, San Diego",California,United States,MA in Organizational Psychology,Psychology,33264.0,USD,2779539.84
University of Bolton,Bolton,United Kingdom,MSc in Psychology,Psychology,8633.0,GBP,912853.42
University of Bolton,Bolton,United Kingdom,MSc in Applied Sport and Exercise Psychology,Psychology,8633.0,GBP,912853.42
University of Bolton,Bolton,United Kingdom,MSc in Positive Psychology,Psychology,15950.0,GBP,1686553.0
University of Bolton,Bolton,United Kingdom,MSc in Psychology (Conversion),Psychology,12950.0,GBP,1369333.0
Leeds Trinity University,Leeds,United Kingdom,MSc in Psychology (Conversion),Psychology,15000.0,GBP,1586100.0
Morehead State University,Kentucky,United States,MS in Psychology,Psychology,17100.0,USD,1428876.0
Radford University,Virginia,United States,Masters in Industrial and Organizational Psychology,Psychology,17441.0,USD,1457369.96
