University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
Griffith University,Queensland,Australia,Masters in Architecture,Architecture,35000.0,AUD,1950550.0
Lancaster University,Lancashire,United Kingdom,MArch in Architecture,Architecture,23750.0,GBP,2511325.0
University of South Australia,South Australia,Australia,MS in Architecture,Architecture,37700.0,AUD,2101021.0
University of South Australia,South Australia,Australia,Masters in Architecture,Architecture,37700.0,AUD,2101021.0
California Baptist University,California,United States,Masters in Architecture,Architecture,34218.0,USD,2859256.08
Cardiff University,Cardiff,United Kingdom,MSc in Computational Methods in Architecture,Architecture,25450.0,GBP,2691083.0
Cardiff University,Cardiff,United Kingdom,MArch in Architectural Studies,Architecture,21150.0,GBP,2236401.0
Loughborough University,Leicestershire,United Kingdom,Masters in Architecture,Architecture,27250.0,GBP,2881415.0
University of Tasmania,Tasmania,Australia,Masters in Architecture,Architecture,37902.0,AUD,2112278.46
Lund University,Sk'ne l'n,Sweden,Masters in Architecture,Architecture,245000.0,SEK,1947750.0
Ball State University,Indiana,United States,Masters in Architecture,Architecture,34115.0,USD,2850649.4
University of Liverpool,Liverpool,United Kingdom,Masters in Architecture,Architecture,21350.0,GBP,2257549.0
University of Liverpool,Liverpool,United Kingdom,MPhil in Architecture,Architecture,12975.0,GBP,1371976.5
University of Liverpool,Liverpool,United Kingdom,MRes in Arts: Architecture,Architecture,18450.0,GBP,1950903.0
University of Liverpool,Liverpool,United Kingdom,MSc in Climate Resilience and Environmental Sustainability in Architecture,Architecture,21350.0,GBP,2257549.0
The University of Sheffield,Sheffield,United Kingdom,MArch in Architecture: Collaborative Practice,Architecture,13475.0,GBP,1424846.5
The University of Sheffield,Sheffield,United Kingdom,MSc in Architectural Engineering Design,Architecture,27500.0,GBP,2907850.0
The University of Sheffield,Sheffield,United Kingdom,MArch in Architecture,Architecture,29110.0,GBP,3078091.4
Newcastle University,Newcastle upon Tyne,United Kingdom,Masters in Architecture,Architecture,27100.0,GBP,2865554.0
Newcastle University,Newcastle upon Tyne,United Kingdom,"MPhil in Architecture, Planning and Landscape",Architecture,20900.0,GBP,2209966.0
University of Strathclyde,Glasgow City,United Kingdom,MArch in Architectural Design (International),Architecture,21200.0,GBP,2241688.0
University of Strathclyde,Glasgow City,United Kingdom,MSc in Architectural Design for the Conservation of Built Heritage,Architecture,24450.0,GBP,2585343.0
"Northeastern University, Seattle",Washington,United States,MS in Data Architecture and Management,Architecture,28800.0,USD,2406528.0
Kingston University London,Kingston upon Thames,United Kingdom,MArch in Architecture  (ARB/RIBA Part 2),Architecture,18400.0,GBP,1945616.0
