University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
Illinois Institute of Technology,Illinois,United States,MASc in Electrical and Computer Engineering,Electrical and Computers,51360.0,USD,4291641.6
University of Florida,Florida,United States,MS in Electrical and Computer Engineering,Electrical and Computers,30134.0,USD,2517997.04
University of Illinois at Urbana-Champaign,Illinois,United States,MS in Electrical and Computer Engineering,Electrical and Computers,37524.0,USD,3135505.44
University of Illinois at Urbana-Champaign,Illinois,United States,MEng in Electrical and Computer Engineering,Electrical and Computers,37524.0,USD,3135505.44
"University of California, Berkeley",California,United States,MEng in Electrical Engineering and Computer Sciences,Electrical and Computers,24508.0,USD,2047888.48
"University of California, Los Angeles",California,United States,MS in Electrical and Computer Engineering,Electrical and Computers,27366.0,USD,2286702.96
"University of California, Irvine",California,United States,MS in Electrical and Computer Engineering,Electrical and Computers,27366.0,USD,2286702.96
"University of California, Irvine",California,United States,MS in Electrical and Computer Engineering,Electrical and Computers,26544.0,USD,2218016.64
"University of Minnesota, Twin Cities",Minnesota,United States,MS in Electrical and Computer Engineering (Coursework),Electrical and Computers,21120.0,USD,1764787.2
"Rutgers University, New Brunswick",New Jersey,United States,MS in Electrical and Computer Engineering,Electrical and Computers,42150.0,USD,3522054.0
University of Toronto,Ontario,Canada,MEng in Electrical and Computer Engineering,Electrical and Computers,68670.0,CAD,4188870.0
University of Toronto,Ontario,Canada,MASc in Electrical and Computer Engineering,Electrical and Computers,30350.0,CAD,1851350.0
Massachusetts Institute of Technology,Massachusetts,United States,MS in Electrical Engineering and Computer Science,Electrical and Computers,61990.0,USD,5179884.4
Massachusetts Institute of Technology,Massachusetts,United States,MS in Electrical Engineering and Computer Sciences,Electrical and Computers,57590.0,USD,4812220.4
Stony Brook University,New York,United States,MS in Electrical Engineering,Electrical and Computers,14445.0,USD,1207024.2
University of Waterloo,Ontario,Canada,MEng in Electrical and Computer Engineering  Co-Op,Electrical and Computers,48537.0,CAD,2960757.0
