University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
Georgia State University,Georgia,United States,Masters in Public Health,Public health,27006.0,USD,2256621.36
"California State University, Fullerton",California,United States,Masters in Public Health,Public health,23112.0,USD,1931238.72
"California State University, Long Beach",California,United States,Masters in Public Health,Public health,20223.0,USD,1689833.88
George Mason University,Virginia,United States,Masters in Public Health,Public health,32403.0,USD,2707594.68
George Mason University,Virginia,United States,MS in Global Health,Public health,32130.0,USD,2684782.8
University of Alberta,Alberta,Canada,MPH in General Public Health,Public health,15120.0,CAD,922320.0
Clemson University,South Carolina,United States,Masters in Public Health,Public health,,USD,
University of Arizona,Arizona,United States,Masters in Public Health,Public health,37674.0,USD,3148039.44
Boston University,Massachusetts,United States,Masters in Public Health,Public health,71964.0,USD,6013311.84
Iowa State University,Iowa,United States,Masters in Public Health,Public health,,USD,
Harvard University,Massachusetts,United States,MPH in Public Health,Public health,69300.0,USD,5790708.0
"California State University, Los Angeles",California,United States,MPH in Public Health,Public health,11025.0,USD,921249.0
Johns Hopkins University,Maryland,United States,Masters in Public Health,Public health,82440.0,USD,6888686.4
University of Ottawa,Ottawa,Canada,Masters in Public Health,Public health,31579.0,CAD,1926319.0
University of North Carolina at Chapel Hill,North Carolina,United States,Masters in Public Health,Public health,41937.0,USD,3504255.72
University of North Carolina at Chapel Hill,North Carolina,United States,MS in Public Health Leadership,Public health,36824.0,USD,3077013.44
Simon Fraser University,British Columbia,Canada,Masters in Public Health,Public health,7659.0,CAD,467199.0
Cleveland State University,Ohio,United States,MPH in Public Health,Public health,23128.0,USD,1932575.68
"University of Michigan, Dearborn",Michigan,United States,Masters in Public Health,Public health,53084.0,USD,4435699.04
Queen's University,Kingston,Canada,MPH in Public Health,Public health,29346.0,CAD,1790106.0
"California State University, Sacramento",California,United States,MS in Public Health,Public health,13650.0,USD,1140594.0
University of Pittsburgh,Pennsylvania,United States,Masters in Community Based Public Health and Health Equity,Public health,,USD,
University of Pittsburgh,Pennsylvania,United States,MS in  Health Services Research and Policy,Public health,49662.0,USD,4149756.72
University of Pittsburgh,Pennsylvania,United States,MPH in Behavioral and Community Health Sciences,Public health,49662.0,USD,4149756.72
University of Pittsburgh,Pennsylvania,United States,MPH in Epidemiology,Public health,51400.0,USD,4294984.0
Oklahoma State University - Stillwater,Oklahoma,United States,MPH in Public Health,Public health,18459.0,USD,1542434.04
McMaster University,Hamilton,Canada,MPH in Public Health,Public health,50119.0,CAD,3057259.0
McMaster University,Hamilton,Canada,M.Sc in Health Research Methodology,Public health,15468.0,CAD,943548.0
The George Washington University,District of Columbia,United States,MPH in Public Health - Epidemiology,Public health,41288.0,USD,3450025.28
The George Washington University,District of Columbia,United States,Masters in Public Health - Global Health Epidemiology and Disease Control,Public health,41288.0,USD,3450025.28
The George Washington University,District of Columbia,United States,Masters in Public Health Communication and Marketing,Public health,,USD,
Oregon State University,Oregon,United States,MPH in Public Health,Public health,31523.0,USD,2634061.88
Oregon State University,Oregon,United States,Masters in Public Health,Public health,36026.0,USD,3010332.56
Indiana University - Purdue University Indianapolis,Indiana,United States,MPH in Public Health,Public health,24368.0,USD,2036190.08
University of Virginia,Virginia,United States,Masters in Public Health,Public health,33246.0,USD,2778035.76
Yale University,Connecticut,United States,MPH in Public Health,Public health,51895.0,USD,4336346.2
Northern Illinois University,Illinois,United States,MPH in Public Health,Public health,18791.0,USD,1570175.96
"California State University, Northridge",California,United States,MPH in Public Health,Public health,16884.0,USD,1410827.04
University of Colorado at Denver,Colorado,United States,MPH in Public Health,Public health,29820.0,USD,2491759.2
Florida State University,Florida,United States,Masters in Public Health,Public health,23865.0,USD,1994159.4
University of New Haven,Connecticut,United States,Masters in Public Health,Public health,22155.0,USD,1851271.8
University of Connecticut,Connecticut,United States,Masters in Public Health,Public health,55296.0,USD,4620533.76
"California State University, Fresno",California,United States,Masters in Public Health,Public health,20223.0,USD,1689833.88
State University of New York (Albany),New York,United States,MPH in Public Health,Public health,22095.0,USD,1846258.2
University of Victoria,British Columbia,Canada,Masters in Public Health,Public health,7917.0,CAD,482937.0
Drexel University,Pennsylvania,United States,Masters in Public Health,Public health,80100.0,USD,6693156.0
The University of Melbourne,Victoria,Australia,MPH in Public Health,Public health,56941.0,AUD,3173321.93
The University of Chicago,Illinois,United States,MS in Precision Health,Public health,64720.0,USD,5408003.2
Kansas State University,Kansas,United States,Masters in Public Health,Public health,,USD,
San Francisco State University,California,United States,MPH in Community Health Education,Public health,24413.0,USD,2039950.28
Lakehead University,Thunder Bay,Canada,Masters in Public Health,Public health,23001.0,CAD,1403061.0
Wright State University,Ohio,United States,Masters in Public Health,Public health,23625.0,USD,1974105.0
Brown University,Rhode Island,United States,Masters in Public Health,Public health,45594.0,USD,3809834.64
University of Massachusetts Lowell,Massachusetts,United States,MPH in Public Health,Public health,32319.0,USD,2700575.64
West Virginia University,West Virginia,United States,MPH in Public Health,Public health,37186.0,USD,3107262.16
Wayne State University,Michigan,United States,Masters in Public Health,Public health,,USD,
University of Illinois at Springfield,Illinois,United States,Masters in Public Health - Environmental Health,Public health,46107.0,USD,3852700.92
University of Illinois at Springfield,Illinois,United States,Masters in Public Health - General,Public health,16344.0,USD,1365704.64
Kent State University,Ohio,United States,Masters in Public Health,Public health,24495.0,USD,2046802.2
Case Western Reserve University,Ohio,United States,MS in Public Health Nutrition,Public health,33821.0,USD,2826082.76
Florida International University,Florida,United States,Masters in Public Health,Public health,22545.0,USD,1883860.2
University of Alabama at Birmingham,Alabama,United States,MS in Public Health-Applied Epidemiology,Public health,37137.0,USD,3103167.72
University of Alabama at Birmingham,Alabama,United States,MPH in Public Health: Environmental Health,Public health,27654.0,USD,2310768.24
University of Iowa,Iowa,United States,MPH in Community and Behavioral Health,Public health,32158.0,USD,2687122.48
Texas A&M University - Corpus Christi,Texas,United States,Masters in Public Health,Public health,15276.0,USD,1276462.56
Western University,Ontario,Canada,Masters in Public Health,Public health,59700.0,CAD,3641700.0
Western University,Ontario,Canada,MPH in Public Health,Public health,59510.0,CAD,3630110.0
University of Saskatchewan,Saskatchewan,Canada,Masters in Public Health,Public health,17584.0,CAD,1072624.0
Washington University in St. Louis,Missouri,United States,Masters in Public Health,Public health,42640.0,USD,3562998.4
DePaul University,Illinois,United States,MS in Public Health,Public health,21982.0,USD,1836815.92
"University of Missouri, Columbia",Missouri,United States,Masters in Public Health,Public health,,USD,
The University of New South Wales,New South Wales,Australia,MPH in Public Health,Public health,47455.0,AUD,2644667.15
The University of New South Wales,New South Wales,Australia,Masters in International Public Health,Public health,48280.0,AUD,2690644.4
Imperial College London,London,United Kingdom,Masters in Public Health,Public health,43250.0,GBP,4573255.0
University of Montreal,Montreal,Canada,MSc in Public Health,Public health,33939.0,CAD,2070279.0
Monash University,Victoria,Australia,Masters in Public Health,Public health,49900.0,AUD,2780927.0
University of Wisconsin-Milwaukee,Wisconsin,United States,MPH in Biostatistics,Public health,30820.0,USD,2575319.2
Western Michigan University,Michigan,United States,Masters in Public Health,Public health,,USD,
The University of Kansas,Kansas,United States,MPH in Public Health,Public health,20782.0,USD,1736543.92
University of Texas at San Antonio,Texas,United States,Masters in Public Health,Public health,,USD,
University of Manitoba,Manitoba,Canada,MPH in Public Health,Public health,38982.0,CAD,2377902.0
Lamar University,Texas,United States,Masters in Public Health,Public health,,USD,
University of Georgia,Georgia,United States,MPH in Public Health,Public health,23672.0,USD,1978032.32
University of Georgia,Georgia,United States,Masters in Public Health Policy and Management,Public health,,USD,
Memorial University of Newfoundland,Newfoundland & Labrador,Canada,MPH in Public Health,Public health,9666.0,CAD,589626.0
Memorial University of Newfoundland,Newfoundland & Labrador,Canada,MPH in Public Health - Population/Public Health Stream,Public health,6654.0,CAD,405894.0
University of Tennessee at Knoxville,Tennessee,United States,MPH in Public Health,Public health,21231.0,USD,1774062.36
Tufts University,Massachusetts,United States,MPH in Public Health,Public health,42630.0,USD,3562162.8
Deakin University,Victoria,Australia,Masters in Public Health,Public health,39800.0,AUD,2218054.0
"Deakin University, Melbourne",Victoria,Australia,Masters in Applied Science,Public health,40800.0,AUD,2273784.0
Northern Arizona University,Arizona,United States,MPH in Public Health - Health Promotion,Public health,30338.0,USD,2535043.28
Northern Arizona University,Arizona,United States,MPH in Nutrition,Public health,27940.0,USD,2334666.4
Temple University,Pennsylvania,United States,Masters in Public Health in Epidemiology,Public health,31941.0,USD,2668989.96
"Southern Illinois University, Carbondale",Illinois,United States,Masters in Public Health,Public health,,USD,
Central Michigan University,Michigan,United States,MPH in Public Health,Public health,22968.0,USD,1919206.08
Ludwig Maximilian University of Munich,Bavaria,Germany,Masters in Public Health,Public health,,EUR,
The University of Sydney,New South Wales,Australia,MPH in Public Health,Public health,54000.0,AUD,3009420.0
Louisiana State University,Louisiana,United States,Masters in Public Health,Public health,,USD,
University of New Hampshire,New Hampshire,United States,Masters in Public Health,Public health,12110.0,USD,1011911.6
Dresden University of Technology,Sohag,Germany,Masters in Public Health,Public health,,EUR,
The University of Edinburgh,Edinburgh,United Kingdom,Masters in Public Health,Public health,28800.0,GBP,3045312.0
University of Glasgow,Glasgow City,United Kingdom,Masters in Public Health,Public health,27930.0,GBP,2953318.2
University College London,London,United Kingdom,MSc in Dental Public Health,Public health,32100.0,GBP,3394254.0
University of Guelph,Ontario,Canada,MPH in Public Health,Public health,29947.0,CAD,1826767.0
Ohio University,Ohio,United States,Masters in Public Health,Public health,41743.0,USD,3488045.08
Ohio University,Ohio,United States,Masters in Public Health,Public health,,USD,
Laval University,Quebec,Canada,M. Sc in Public Health Environmental Health,Public health,15224.0,CAD,928664.0
Laval University,Quebec,Canada,M. Sc in Public Health Global Health,Public health,15224.0,CAD,928664.0
Laval University,Quebec,Canada,M.Sc in Public Health,Public health,15224.0,CAD,928664.0
Laval University,Quebec,Canada,M. Sc. in Public Health Health Promotion,Public health,15224.0,CAD,928664.0
